entry_id,yoruba_word,tone_marked_form,ipa_transcription,pos_tag,pos_subcategory,grammatical_features,english_gloss,morphological_structure,morpheme_count,root_morpheme,derivational_affixes,inflectional_affixes,tone_pattern,syllable_count,syllable_structure,vowel_harmony_class,nasality,example_sentence_yoruba,example_sentence_tone_marked,example_sentence_english,syntactic_role,valency,aspect_marker,tense_marker,negation_form,dialect_variant,register,frequency_class,semantic_field,animacy,noun_class,verb_class,adposition_type,complementizer_type,focus_marker,serial_verb_position,idiomatic_usage,source_corpus,data_collector,annotation_confidence,notes
YOR_000077,ṣoṣo,ṣoṣo,pending,noun,common,[],gloss_needed,mono,1,ṣoṣo,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri ṣoṣo,Mo rí ṣoṣo,I saw the ṣoṣo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000078,Babiloni,Babiloni,pending,noun,common,[],gloss_needed,mono,1,Babiloni,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri Babiloni,Mo rí Babiloni,I saw the Babiloni,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000079,koko-ọrọ,koko-ọrọ,pending,noun,common,[],gloss_needed,mono,1,koko-ọrọ,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri koko-ọrọ,Mo rí koko-ọrọ,I saw the koko-ọrọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000080,Akiniku,Akiniku,pending,noun,common,[],gloss_needed,mono,1,Akiniku,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri Akiniku,Mo rí Akiniku,I saw the Akiniku,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000081,iyara,iyara,pending,noun,common,[],gloss_needed,mono,1,iyara,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri iyara,Mo rí iyara,I saw the iyara,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000082,Yuroopu,Yuroopu,pending,noun,common,[],gloss_needed,mono,1,Yuroopu,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri Yuroopu,Mo rí Yuroopu,I saw the Yuroopu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000083,ọgụnrụn,ọgụnrụn,pending,noun,common,[],gloss_needed,mono,1,ọgụnrụn,none,none,M,3,V.CV,ATR+,non-nasal,Mo ri ọgụnrụn,Mo rí ọgụnrụn,I saw the ọgụnrụn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000084,Ifọn,Ifọn,pending,noun,common,[],gloss_needed,mono,1,Ifọn,none,none,M,2,V.CV,ATR+,non-nasal,Mo ri Ifọn,Mo rí Ifọn,I saw the Ifọn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000085,aran,aran,pending,noun,common,[],gloss_needed,mono,1,aran,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri aran,Mo rí aran,I saw the aran,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000086,dumbu,dumbu,pending,noun,common,[],gloss_needed,mono,1,dumbu,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri dumbu,Mo rí dumbu,I saw the dumbu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000087,kẹmisiri,kẹmisiri,pending,noun,common,[],gloss_needed,mono,1,kẹmisiri,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri kẹmisiri,Mo rí kẹmisiri,I saw the kẹmisiri,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000088,ẹrindinlaaadọta,ẹrindinlaaadọta,pending,noun,common,[],gloss_needed,mono,1,ẹrindinlaaadọta,none,none,MMMMMMMM,7,V.CV,ATR+,non-nasal,Mo ri ẹrindinlaaadọta,Mo rí ẹrindinlaaadọta,I saw the ẹrindinlaaadọta,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000089,ihoho,ihoho,pending,noun,common,[],gloss_needed,mono,1,ihoho,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri ihoho,Mo rí ihoho,I saw the ihoho,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000090,ajo,ajo,pending,noun,common,[],gloss_needed,mono,1,ajo,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri ajo,Mo rí ajo,I saw the ajo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000091,abo aguntan,abo aguntan,pending,noun,common,[],gloss_needed,mono,1,abo aguntan,none,none,MMMMM,5,V.CV,ATR+,non-nasal,Mo ri abo aguntan,Mo rí abo aguntan,I saw the abo aguntan,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000092,ibikibi,ibikibi,pending,noun,common,[],gloss_needed,mono,1,ibikibi,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri ibikibi,Mo rí ibikibi,I saw the ibikibi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000093,pẹẹni,pẹẹni,pending,noun,common,[],gloss_needed,mono,1,pẹẹni,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri pẹẹni,Mo rí pẹẹni,I saw the pẹẹni,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000094,فِتِلَ,فِتِلَ,pending,noun,common,[],gloss_needed,mono,1,فِتِلَ,none,none,M,3,V.CV,ATR+,non-nasal,Mo ri فِتِلَ,Mo rí فِتِلَ,I saw the فِتِلَ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000095,ba ẹsẹ sọrọ,ba ẹsẹ sọrọ,pending,noun,common,[],gloss_needed,mono,1,ba ẹsẹ sọrọ,none,none,MMMMM,5,V.CV,ATR+,non-nasal,Mo ri ba ẹsẹ sọrọ,Mo rí ba ẹsẹ sọrọ,I saw the ba ẹsẹ sọrọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000096,Atọn,Atọn,pending,noun,common,[],gloss_needed,mono,1,Atọn,none,none,M,2,V.CV,ATR+,non-nasal,Mo ri Atọn,Mo rí Atọn,I saw the Atọn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000097,ọfiisi,ọfiisi,pending,noun,common,[],gloss_needed,mono,1,ọfiisi,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri ọfiisi,Mo rí ọfiisi,I saw the ọfiisi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000098,adugbo,adugbo,pending,noun,common,[],gloss_needed,mono,1,adugbo,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri adugbo,Mo rí adugbo,I saw the adugbo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000099,pẹkulẹ,pẹkulẹ,pending,noun,common,[],gloss_needed,mono,1,pẹkulẹ,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri pẹkulẹ,Mo rí pẹkulẹ,I saw the pẹkulẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000100,tuntun,tuntun,pending,noun,common,[],gloss_needed,mono,1,tuntun,none,none,MM,3,V.CV,ATR+,non-nasal,Mo ri tuntun,Mo rí tuntun,I saw the tuntun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000101,ẹgbaa,ẹgbaa,pending,noun,common,[],gloss_needed,mono,1,ẹgbaa,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri ẹgbaa,Mo rí ẹgbaa,I saw the ẹgbaa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000102,obukọ,obukọ,pending,noun,common,[],gloss_needed,mono,1,obukọ,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri obukọ,Mo rí obukọ,I saw the obukọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000103,abisinwin,abisinwin,pending,noun,common,[],gloss_needed,mono,1,abisinwin,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri abisinwin,Mo rí abisinwin,I saw the abisinwin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000104,esi,esi,pending,noun,common,[],gloss_needed,mono,1,esi,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri esi,Mo rí esi,I saw the esi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000105,atọtọ,atọtọ,pending,noun,common,[],gloss_needed,mono,1,atọtọ,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri atọtọ,Mo rí atọtọ,I saw the atọtọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000106,ohun,ohun,pending,noun,common,[],gloss_needed,mono,1,ohun,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri ohun,Mo rí ohun,I saw the ohun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000107,apẹpẹ,apẹpẹ,pending,noun,common,[],gloss_needed,mono,1,apẹpẹ,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri apẹpẹ,Mo rí apẹpẹ,I saw the apẹpẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000108,palọ,palọ,pending,noun,common,[],gloss_needed,mono,1,palọ,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri palọ,Mo rí palọ,I saw the palọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000109,laini,laini,pending,noun,common,[],gloss_needed,mono,1,laini,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri laini,Mo rí laini,I saw the laini,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000110,lowo bi ṣẹkẹrẹ,lowo bi ṣẹkẹrẹ,pending,noun,common,[],gloss_needed,mono,1,lowo bi ṣẹkẹrẹ,none,none,MMMMMM,7,V.CV,ATR+,non-nasal,Mo ri lowo bi ṣẹkẹrẹ,Mo rí lowo bi ṣẹkẹrẹ,I saw the lowo bi ṣẹkẹrẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000111,idagbasoke,idagbasoke,pending,noun,common,[],gloss_needed,mono,1,idagbasoke,none,none,MMMMM,5,V.CV,ATR+,non-nasal,Mo ri idagbasoke,Mo rí idagbasoke,I saw the idagbasoke,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000112,ọda,ọda,pending,noun,common,[],gloss_needed,mono,1,ọda,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri ọda,Mo rí ọda,I saw the ọda,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000113,ajanaku,ajanaku,pending,noun,common,[],gloss_needed,mono,1,ajanaku,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri ajanaku,Mo rí ajanaku,I saw the ajanaku,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000114,lalaalẹ,lalaalẹ,pending,noun,common,[],gloss_needed,mono,1,lalaalẹ,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri lalaalẹ,Mo rí lalaalẹ,I saw the lalaalẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000115,ofefee,ofefee,pending,noun,common,[],gloss_needed,mono,1,ofefee,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri ofefee,Mo rí ofefee,I saw the ofefee,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000116,oluwa,oluwa,pending,noun,common,[],gloss_needed,mono,1,oluwa,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri oluwa,Mo rí oluwa,I saw the oluwa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000117,ẹmi,ẹmi,pending,noun,common,[],gloss_needed,mono,1,ẹmi,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri ẹmi,Mo rí ẹmi,I saw the ẹmi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000118,labidun,labidun,pending,noun,common,[],gloss_needed,mono,1,labidun,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri labidun,Mo rí labidun,I saw the labidun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000119,Onko,Onko,pending,noun,common,[],gloss_needed,mono,1,Onko,none,none,M,2,V.CV,ATR+,non-nasal,Mo ri Onko,Mo rí Onko,I saw the Onko,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000120,aadọrin,aadọrin,pending,noun,common,[],gloss_needed,mono,1,aadọrin,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri aadọrin,Mo rí aadọrin,I saw the aadọrin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000121,akọọlẹ,akọọlẹ,pending,noun,common,[],gloss_needed,mono,1,akọọlẹ,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri akọọlẹ,Mo rí akọọlẹ,I saw the akọọlẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000122,ẹru,ẹru,pending,noun,common,[],gloss_needed,mono,1,ẹru,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri ẹru,Mo rí ẹru,I saw the ẹru,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000123,ọyan,ọyan,pending,noun,common,[],gloss_needed,mono,1,ọyan,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri ọyan,Mo rí ọyan,I saw the ọyan,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000124,edekoyede,edekoyede,pending,noun,common,[],gloss_needed,mono,1,edekoyede,none,none,MMMMM,4,V.CV,ATR+,non-nasal,Mo ri edekoyede,Mo rí edekoyede,I saw the edekoyede,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000125,orooro,orooro,pending,noun,common,[],gloss_needed,mono,1,orooro,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri orooro,Mo rí orooro,I saw the orooro,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000126,ẹmudo,ẹmudo,pending,noun,common,[],gloss_needed,mono,1,ẹmudo,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri ẹmudo,Mo rí ẹmudo,I saw the ẹmudo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000127,papoda,papoda,pending,noun,common,[],gloss_needed,mono,1,papoda,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri papoda,Mo rí papoda,I saw the papoda,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000128,adiẹ,adiẹ,pending,noun,common,[],gloss_needed,mono,1,adiẹ,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri adiẹ,Mo rí adiẹ,I saw the adiẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000129,ارِدُاُنُ,ارِدُاُنُ,pending,noun,common,[],gloss_needed,mono,1,ارِدُاُنُ,none,none,M,4,V.CV,ATR+,non-nasal,Mo ri ارِدُاُنُ,Mo rí ارِدُاُنُ,I saw the ارِدُاُنُ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000130,igbesẹ,igbesẹ,pending,noun,common,[],gloss_needed,mono,1,igbesẹ,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri igbesẹ,Mo rí igbesẹ,I saw the igbesẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000131,atabutọn,atabutọn,pending,noun,common,[],gloss_needed,mono,1,atabutọn,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri atabutọn,Mo rí atabutọn,I saw the atabutọn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000132,ile kewu,ile kewu,pending,noun,common,[],gloss_needed,mono,1,ile kewu,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri ile kewu,Mo rí ile kewu,I saw the ile kewu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000133,agbẹgilere,agbẹgilere,pending,noun,common,[],gloss_needed,mono,1,agbẹgilere,none,none,MMMMM,5,V.CV,ATR+,non-nasal,Mo ri agbẹgilere,Mo rí agbẹgilere,I saw the agbẹgilere,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000134,ọlọfịn,ọlọfịn,pending,noun,common,[],gloss_needed,mono,1,ọlọfịn,none,none,MM,3,V.CV,ATR+,non-nasal,Mo ri ọlọfịn,Mo rí ọlọfịn,I saw the ọlọfịn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000135,pẹpẹ,pẹpẹ,pending,noun,common,[],gloss_needed,mono,1,pẹpẹ,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri pẹpẹ,Mo rí pẹpẹ,I saw the pẹpẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000136,eyi,eyi,pending,noun,common,[],gloss_needed,mono,1,eyi,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri eyi,Mo rí eyi,I saw the eyi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000137,ilẹ-okeere,ilẹ-okeere,pending,noun,common,[],gloss_needed,mono,1,ilẹ-okeere,none,none,MMMMMM,5,V.CV,ATR+,non-nasal,Mo ri ilẹ-okeere,Mo rí ilẹ-okeere,I saw the ilẹ-okeere,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000138,singbọnlẹ,singbọnlẹ,pending,noun,common,[],gloss_needed,mono,1,singbọnlẹ,none,none,MMM,4,V.CV,ATR+,non-nasal,Mo ri singbọnlẹ,Mo rí singbọnlẹ,I saw the singbọnlẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000139,orisun,orisun,pending,noun,common,[],gloss_needed,mono,1,orisun,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri orisun,Mo rí orisun,I saw the orisun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000140,bora,bora,pending,noun,common,[],gloss_needed,mono,1,bora,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri bora,Mo rí bora,I saw the bora,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000141,biliọnu,biliọnu,pending,noun,common,[],gloss_needed,mono,1,biliọnu,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri biliọnu,Mo rí biliọnu,I saw the biliọnu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000142,emirin,emirin,pending,noun,common,[],gloss_needed,mono,1,emirin,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri emirin,Mo rí emirin,I saw the emirin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000143,Ibeji,Ibeji,pending,noun,common,[],gloss_needed,mono,1,Ibeji,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri Ibeji,Mo rí Ibeji,I saw the Ibeji,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000144,koro bi ewuro,koro bi ewuro,pending,noun,common,[],gloss_needed,mono,1,koro bi ewuro,none,none,MMMMMM,6,V.CV,ATR+,non-nasal,Mo ri koro bi ewuro,Mo rí koro bi ewuro,I saw the koro bi ewuro,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_000145,oṣiṣẹ,oṣiṣẹ,pending,noun,common,[],gloss_needed,mono,1,oṣiṣẹ,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri oṣiṣẹ,Mo rí oṣiṣẹ,I saw the oṣiṣẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
