entry_id,yoruba_word,tone_marked_form,ipa_transcription,pos_tag,pos_subcategory,grammatical_features,english_gloss,morphological_structure,morpheme_count,root_morpheme,derivational_affixes,inflectional_affixes,tone_pattern,syllable_count,syllable_structure,vowel_harmony_class,nasality,example_sentence_yoruba,example_sentence_tone_marked,example_sentence_english,syntactic_role,valency,aspect_marker,tense_marker,negation_form,dialect_variant,register,frequency_class,semantic_field,animacy,noun_class,verb_class,adposition_type,complementizer_type,focus_marker,serial_verb_position,idiomatic_usage,source_corpus,data_collector,annotation_confidence,notes
YOR_000067,Abiọdun,Abiọdun,/abiɔdun/,noun,common,[],gloss_pending,derived,4,Abiọdun,none,none,M-M-H-M,4,V-CV,ATR+,non-nasal,Mo feran Abiọdun,Mo fẹ́ràn Abiọdun,I like Abiọdun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000068,Abiọna,Abiọna,/abiɔna/,noun,common,[],gloss_pending,derived,4,Abiọna,none,none,M-M-H-M,4,V-CV,ATR+,non-nasal,Mo feran Abiọna,Mo fẹ́ràn Abiọna,I like Abiọna,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000069,abisinwin,abisinwin,/abisinwin/,noun,common,[],gloss_pending,derived,4,abisinwin,none,none,M-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran abisinwin,Mo fẹ́ràn abisinwin,I like abisinwin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000070,abiya,abiya,/abija/,noun,common,[],gloss_pending,derived,3,abiya,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran abiya,Mo fẹ́ràn abiya,I like abiya,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000071,abiyamọ,abiyamọ,/abijamɔ/,noun,common,[],gloss_pending,derived,5,abiyamọ,none,none,M-M-M-L-H,5,V-CV,ATR+,non-nasal,Mo feran abiyamọ,Mo fẹ́ràn abiyamọ,I like abiyamọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000072,abiyẹ,abiyẹ,/abijɛ/,noun,common,[],gloss_pending,derived,3,abiyẹ,none,none,M-M-H,3,V-CV,ATR+,non-nasal,Mo feran abiyẹ,Mo fẹ́ràn abiyẹ,I like abiyẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000073,abo,abo,/abo/,noun,common,[],gloss_pending,root,2,abo,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran abo,Mo fẹ́ràn abo,I like abo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000074,abo adiyẹ,abo adiyẹ,/abo adijɛ/,phrase,common,[],gloss_pending,derived,5,abo adiyẹ,none,none,M-M-M-M-H,5,V-CV,ATR+,non-nasal,Mo feran abo adiyẹ,Mo fẹ́ràn abo adiyẹ,I like abo adiyẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000075,abo aguntan,abo aguntan,/abo aguntan/,phrase,common,[],gloss_pending,derived,5,abo aguntan,none,none,M-M-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran abo aguntan,Mo fẹ́ràn abo aguntan,I like abo aguntan,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000076,abo aja,abo aja,/abo aɟa/,phrase,common,[],gloss_pending,derived,4,abo aja,none,none,M-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran abo aja,Mo fẹ́ràn abo aja,I like abo aja,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000077,abobo,abobo,/abobo/,noun,common,[],gloss_pending,derived,3,abobo,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran abobo,Mo fẹ́ràn abobo,I like abobo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000078,abolounjẹku,abolounjẹku,/abolounɟɛku/,noun,common,[],gloss_pending,derived,6,abolounjẹku,none,none,M-M-M-M-H-M,6,V-CV,ATR+,non-nasal,Mo feran abolounjẹku,Mo fẹ́ràn abolounjẹku,I like abolounjẹku,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000079,aboorunyi,aboorunyi,/aboorunji/,noun,common,[],gloss_pending,derived,5,aboorunyi,none,none,M-M-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran aboorunyi,Mo fẹ́ràn aboorunyi,I like aboorunyi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000080,aboyun,aboyun,/abojun/,noun,common,[],gloss_pending,derived,3,aboyun,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran aboyun,Mo fẹ́ràn aboyun,I like aboyun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000081,abọbaku,abọbaku,/abɔbaku/,noun,common,[],gloss_pending,derived,4,abọbaku,none,none,M-H-M-M,4,V-CV,ATR+,non-nasal,Mo feran abọbaku,Mo fẹ́ràn abọbaku,I like abọbaku,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000082,abọde,abọde,/abɔde/,noun,common,[],gloss_pending,derived,3,abọde,none,none,M-H-M,3,V-CV,ATR+,non-nasal,Mo feran abọde,Mo fẹ́ràn abọde,I like abọde,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000083,abọgibọpẹ,abọgibọpẹ,/abɔgibɔk͡pɛ/,noun,common,[],gloss_pending,derived,5,abọgibọpẹ,none,none,M-H-M-H-H,5,V-CV,ATR+,non-nasal,Mo feran abọgibọpẹ,Mo fẹ́ràn abọgibọpẹ,I like abọgibọpẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000084,abọriṣa,abọriṣa,/abɔriʃa/,noun,common,[],gloss_pending,derived,4,abọriṣa,none,none,M-H-M-M,4,V-CV,ATR+,non-nasal,Mo feran abọriṣa,Mo fẹ́ràn abọriṣa,I like abọriṣa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000085,abọru abọye abọṣiṣẹ,abọru abọye abọṣiṣẹ,/abɔru abɔje abɔʃiʃɛ/,phrase,common,[],gloss_pending,derived,10,abọru abọye abọṣiṣẹ,none,none,M-H-M-M-H-M-M-H-M-H,10,V-CV,ATR+,non-nasal,Mo feran abọru abọye abọṣiṣẹ,Mo fẹ́ràn abọru abọye abọṣiṣẹ,I like abọru abọye abọṣiṣẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000086,Abọsẹde,Abọsẹde,/abɔsɛde/,noun,common,[],gloss_pending,derived,4,Abọsẹde,none,none,M-H-H-M,4,V-CV,ATR+,non-nasal,Mo feran Abọsẹde,Mo fẹ́ràn Abọsẹde,I like Abọsẹde,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000087,abuda,abuda,/abuda/,noun,common,[],gloss_pending,derived,3,abuda,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran abuda,Mo fẹ́ràn abuda,I like abuda,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000088,Abuja,Abuja,/abuɟa/,noun,common,[],gloss_pending,derived,3,Abuja,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran Abuja,Mo fẹ́ràn Abuja,I like Abuja,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000089,abuke,abuke,/abuke/,noun,common,[],gloss_pending,derived,3,abuke,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran abuke,Mo fẹ́ràn abuke,I like abuke,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000090,abule,abule,/abule/,noun,common,[],gloss_pending,derived,3,abule,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran abule,Mo fẹ́ràn abule,I like abule,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000091,aburada,aburada,/aburada/,noun,common,[],gloss_pending,derived,4,aburada,none,none,M-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran aburada,Mo fẹ́ràn aburada,I like aburada,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000092,Aburahamu,Aburahamu,/aburahamu/,noun,common,[],gloss_pending,derived,6,Aburahamu,none,none,M-M-M-M-L-M,6,V-CV,ATR+,non-nasal,Mo feran Aburahamu,Mo fẹ́ràn Aburahamu,I like Aburahamu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000093,aburo,aburo,/aburo/,noun,common,[],gloss_pending,derived,3,aburo,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran aburo,Mo fẹ́ràn aburo,I like aburo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000094,abuubutan,abuubutan,/abuubutan/,noun,common,[],gloss_pending,derived,5,abuubutan,none,none,M-M-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran abuubutan,Mo fẹ́ràn abuubutan,I like abuubutan,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000095,abuubutan abuke,abuubutan abuke,/abuubutan abuke/,phrase,common,[],gloss_pending,derived,8,abuubutan abuke,none,none,M-M-M-M-M-M-M-M,8,V-CV,ATR+,non-nasal,Mo feran abuubutan abuke,Mo fẹ́ràn abuubutan abuke,I like abuubutan abuke,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000096,achọ,achọ,/achɔ/,noun,common,[],gloss_pending,root,2,achọ,none,none,M-H,2,V-CV,ATR+,non-nasal,Mo feran achọ,Mo fẹ́ràn achọ,I like achọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000097,ada,ada,/ada/,noun,common,[],gloss_pending,root,2,ada,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran ada,Mo fẹ́ràn ada,I like ada,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000098,adaba,adaba,/adaba/,noun,common,[],gloss_pending,derived,3,adaba,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran adaba,Mo fẹ́ràn adaba,I like adaba,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000099,adabalukofi,adabalukofi,/adabalukofi/,noun,common,[],gloss_pending,derived,6,adabalukofi,none,none,M-M-M-M-M-M,6,V-CV,ATR+,non-nasal,Mo feran adabalukofi,Mo fẹ́ràn adabalukofi,I like adabalukofi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000100,adado,adado,/adado/,noun,common,[],gloss_pending,derived,3,adado,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran adado,Mo fẹ́ràn adado,I like adado,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000101,adagun,adagun,/adagun/,noun,common,[],gloss_pending,derived,3,adagun,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran adagun,Mo fẹ́ràn adagun,I like adagun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000102,adagba,adagba,/adaɡba/,noun,common,[],gloss_pending,derived,3,adagba,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran adagba,Mo fẹ́ràn adagba,I like adagba,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000103,adahunṣe,adahunṣe,/adahunʃe/,noun,common,[],gloss_pending,derived,4,adahunṣe,none,none,M-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran adahunṣe,Mo fẹ́ràn adahunṣe,I like adahunṣe,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000104,adaja,adaja,/adaɟa/,noun,common,[],gloss_pending,derived,3,adaja,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran adaja,Mo fẹ́ràn adaja,I like adaja,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000105,Adamawa,Adamawa,/adamawa/,noun,common,[],gloss_pending,derived,5,Adamawa,none,none,M-M-L-M-M,5,V-CV,ATR+,non-nasal,Mo feran Adamawa,Mo fẹ́ràn Adamawa,I like Adamawa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000106,Adamu,Adamu,/adamu/,noun,common,[],gloss_pending,derived,4,Adamu,none,none,M-M-L-M,4,V-CV,ATR+,non-nasal,Mo feran Adamu,Mo fẹ́ràn Adamu,I like Adamu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000107,adan,adan,/adan/,noun,common,[],gloss_pending,root,2,adan,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran adan,Mo fẹ́ràn adan,I like adan,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000108,adanida,adanida,/adanida/,noun,common,[],gloss_pending,derived,4,adanida,none,none,M-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran adanida,Mo fẹ́ràn adanida,I like adanida,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000109,ade,ade,/ade/,noun,common,[],gloss_pending,root,2,ade,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran ade,Mo fẹ́ràn ade,I like ade,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000110,Adebayọ,Adebayọ,/adebajɔ/,noun,common,[],gloss_pending,derived,4,Adebayọ,none,none,M-M-M-H,4,V-CV,ATR+,non-nasal,Mo feran Adebayọ,Mo fẹ́ràn Adebayọ,I like Adebayọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000111,Adebọbajọ,Adebọbajọ,/adebɔbaɟɔ/,noun,common,[],gloss_pending,derived,5,Adebọbajọ,none,none,M-M-H-M-H,5,V-CV,ATR+,non-nasal,Mo feran Adebọbajọ,Mo fẹ́ràn Adebọbajọ,I like Adebọbajọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000112,Adedẹwẹ,Adedẹwẹ,/adedɛwɛ/,noun,common,[],gloss_pending,derived,4,Adedẹwẹ,none,none,M-M-H-H,4,V-CV,ATR+,non-nasal,Mo feran Adedẹwẹ,Mo fẹ́ràn Adedẹwẹ,I like Adedẹwẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000113,Adediran,Adediran,/adediran/,noun,common,[],gloss_pending,derived,4,Adediran,none,none,M-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran Adediran,Mo fẹ́ràn Adediran,I like Adediran,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000114,Adedire,Adedire,/adedire/,noun,common,[],gloss_pending,derived,4,Adedire,none,none,M-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran Adedire,Mo fẹ́ràn Adedire,I like Adedire,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000115,Adedure,Adedure,/adedure/,noun,common,[],gloss_pending,derived,4,Adedure,none,none,M-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran Adedure,Mo fẹ́ràn Adedure,I like Adedure,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000116,Adefunkẹ,Adefunkẹ,/adefunkɛ/,noun,common,[],gloss_pending,derived,4,Adefunkẹ,none,none,M-M-M-H,4,V-CV,ATR+,non-nasal,Mo feran Adefunkẹ,Mo fẹ́ràn Adefunkẹ,I like Adefunkẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000117,Adegbamigbe,Adegbamigbe,/adeɡbamiɡbe/,noun,common,[],gloss_pending,derived,6,Adegbamigbe,none,none,M-M-M-L-M-M,6,V-CV,ATR+,non-nasal,Mo feran Adegbamigbe,Mo fẹ́ràn Adegbamigbe,I like Adegbamigbe,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000118,Adegbemibu,Adegbemibu,/adeɡbemibu/,noun,common,[],gloss_pending,derived,6,Adegbemibu,none,none,M-M-M-L-M-M,6,V-CV,ATR+,non-nasal,Mo feran Adegbemibu,Mo fẹ́ràn Adegbemibu,I like Adegbemibu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000119,Adeikẹ,Adeikẹ,/adeikɛ/,noun,common,[],gloss_pending,derived,4,Adeikẹ,none,none,M-M-M-H,4,V-CV,ATR+,non-nasal,Mo feran Adeikẹ,Mo fẹ́ràn Adeikẹ,I like Adeikẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000120,Adejugbe,Adejugbe,/adeɟuɡbe/,noun,common,[],gloss_pending,derived,4,Adejugbe,none,none,M-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran Adejugbe,Mo fẹ́ràn Adejugbe,I like Adejugbe,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000121,Adejuyigbe,Adejuyigbe,/adeɟujiɡbe/,noun,common,[],gloss_pending,derived,5,Adejuyigbe,none,none,M-M-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran Adejuyigbe,Mo fẹ́ràn Adejuyigbe,I like Adejuyigbe,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000122,Adekiitẹ,Adekiitẹ,/adekiitɛ/,noun,common,[],gloss_pending,derived,5,Adekiitẹ,none,none,M-M-M-M-H,5,V-CV,ATR+,non-nasal,Mo feran Adekiitẹ,Mo fẹ́ràn Adekiitẹ,I like Adekiitẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000123,Adekugbe,Adekugbe,/adekuɡbe/,noun,common,[],gloss_pending,derived,4,Adekugbe,none,none,M-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran Adekugbe,Mo fẹ́ràn Adekugbe,I like Adekugbe,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000124,adele,adele,/adele/,noun,common,[],gloss_pending,derived,3,adele,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran adele,Mo fẹ́ràn adele,I like adele,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_000125,Adenikẹ,Adenikẹ,/adenikɛ/,noun,common,[],gloss_pending,derived,4,Adenikẹ,none,none,M-M-M-H,4,V-CV,ATR+,non-nasal,Mo feran Adenikẹ,Mo fẹ́ràn Adenikẹ,I like Adenikẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
